title,link,pub_date,section,creator,description,content_html,image,comments,guid
황경환 이사장 ‘아이젠하워 메달’ 수상,https://www.chosun.com/culture-life/relion-academia/2025/12/03/YC443BJD3JCOFG6K2MRCDRST5M/,"Wed, 03 Dec 2025 06:14:34 +0000",문화,김한수 기자,,"<img src=""https://www.chosun.com/resizer/v2/SGQIWQOPRBAO3IHZTHABM7LD4Y.png?auth=7f14f9b53196cf2b42e053b320bce03325d359dca39505fd702289984ffdab49&smart=true&width=2289&height=2861"" alt=""황경환 21세기불교포럼 이사장."" height=""2861"" width=""2289""/><p>황경환 21세기불교포럼 이사장은 5일 서울 롯데호텔에서 열리는 국제피플투피플(PTPI) 한국본부 창립 60주년 행사에서 ‘아이젠하워 메달’을 수상한다. PTPI는 아이젠하워 전 미국 대통령이 1956년 설립한 민간외교 단체로 ‘아이젠하워 메달’은 레이건 전 미국 대통령과 넬슨 만델라 전 남아공 대통령, 마더 테레사 등이 수상했다. 한국인으로는 반기문 전 유엔 사무총장이 2018년 수상했다. 황 이사장은 한국본부 13대(1996~1997) 총재를 지냈으며 2006년 쓰나미 피해를 입은 스리랑카에 학생복지관을 건립하는 등 국내외 어려운 이들을 도왔다.</p>",,,https://www.chosun.com/culture-life/relion-academia/2025/12/03/YC443BJD3JCOFG6K2MRCDRST5M/
연봉 1억 받던 김대호 “퇴사 9개월 만에 4년치 벌어”,https://www.chosun.com/culture-life/k-culture/2025/12/03/CI5C5HA5KFANVOMEYCH4KYAQYY/,"Wed, 03 Dec 2025 01:41:42 +0000",문화,김가연 기자,,"<img src=""https://www.chosun.com/resizer/v2/M5BP5G3RMVA6PNLVVJ5ZJEE5B4.png?auth=13708feed93e1d2248b782ee0438fb72d7c0e49af738dfee641ba9dafc394f3b&smart=true&width=1791&height=1066"" alt=""MBC 아나운서 출신 방송인 김대호. /유튜브"" height=""1066"" width=""1791""/><p>MBC 아나운서 출신 방송인 김대호가 퇴사 후 9개월간 4년 치 연봉에 해당하는 금액을 벌었다고 밝혔다.</p>",https://www.chosun.com/resizer/v2/4ZCDEZHZKVCVFIXDY7UIVWFEQE.JPG?auth=5e55f292866d01566d72441de7ed5a7bc96f400bb13a316662f149f7dab457c6&smart=true&width=2369&height=1333,,https://www.chosun.com/culture-life/k-culture/2025/12/03/CI5C5HA5KFANVOMEYCH4KYAQYY/
부자 나라에서 잘 걸려…카다시안도 “고통스럽다” 호소한 이 병,https://www.chosun.com/culture-life/culture_general/2025/12/03/R3TYQEANKVABTFNRSXQGC727CU/,"Wed, 03 Dec 2025 02:55:19 +0000",문화,김자아 기자,,"<img src=""https://www.chosun.com/resizer/v2/WFEVYS3MEVFKTOYPNS5WIP2WQ4.jpg?auth=a6cb90a31abc152910a7d13fdb051b5ba334b1e339bba5b11bf43747c1461e8a&smart=true&width=650&height=496"" alt=""모델 킴 카다시안./인스타그램"" height=""496"" width=""650""/><p>부유한 지역에서 염증성 피부 질환 발병이 더 높다는 연구 결과가 나왔다.</p>",,,https://www.chosun.com/culture-life/culture_general/2025/12/03/R3TYQEANKVABTFNRSXQGC727CU/
김밥도 말고 한강 라면… 할리우드 스타들 ‘찐 한국 투어’,https://www.chosun.com/culture-life/culture_general/2025/12/03/A66CEE5QP5F5DFWO2K63AC63YA/,"Tue, 02 Dec 2025 15:43:00 +0000",문화,백수진 기자,,"<p>동네 국밥집에서 할리우드 배우를 마주친다면? 최근 서울 곳곳에서 해외 스타를 봤다는 목격담이 잇따르고 있다. K콘텐츠의 세계적 열풍 속에, 촬영이나 홍보가 아닌 개인 휴가를 위해 한국을 찾는 스타가 늘고 있다. 조용히 입국해 가족·친구와 시간을 보내다가, 우연히 한국 팬에게 포착된 사진이 소셜미디어에 올라오는 모습이 더 이상 낯설지 않다. 한식 요리 수업부터 K뷰티 체험까지, 각자의 취향이 드러나는 할리우드 스타들의 한국 여행법을 유형별로 살펴봤다.</p><img src=""https://www.chosun.com/resizer/v2/SCVDQFC47RC3RJ5JOADB2CRVAI.jpg?auth=0edd68f88402cf9a5ae6f2dbe63fc93b94980b2ea0b21bf8720317851a793022&smart=true&width=2099&height=1828"" alt=""배우 샤를리즈 테론이 지난달 말 서울 성동구의 쿠킹 클래스에서 김밥 마는 법을 배우고 있다. /인스타그램"" height=""1828"" width=""2099""/>",https://www.chosun.com/resizer/v2/NPXGXYOI5JB73PMBV2CWNBIQY4.png?auth=644034218f3b8487574b98d54964580a3f37353cc9b92fbde21d9f4a6cff6c62&smart=true&width=1200&height=675,,https://www.chosun.com/culture-life/culture_general/2025/12/03/A66CEE5QP5F5DFWO2K63AC63YA/
이준호 “결혼은 아직… 믿고 보는 배우 돼야죠” ,https://www.chosun.com/culture-life/k-culture/2025/12/03/HZSJO2WAGBC23A5SNQWTT4CW5I/,"Tue, 02 Dec 2025 21:00:00 +0000",문화,이가영 기자,,"<img src=""https://www.chosun.com/resizer/v2/FV46HNZDMZAG5ABQO7GQWX22RY.jpg?auth=f39ef319fd340c7636e7ea81bb14f0cf8a1df4c2f067f20d0dccdb12875644fe&smart=true&width=1500&height=1875"" alt=""배우 이준호. /O3 Collective"" height=""1875"" width=""1500""/><p>배우 이준호, 하면 자연스레 ‘흥행’이라는 말이 뒤따른다. 2022년 MBC ‘옷소매 붉은 끝동’(17.4%), 2023년 JTBC ‘킹더랜드’(13.8%)에 이어 지난달 30일 종영한 tvN ‘태풍상사’(10.2%)로 세 작품 연속 두 자릿수 시청률을 찍은 주연 배우가 됐다. 일부 지상파 드라마 시청률이 1%대인 요즘 상황을 고려하면 그야말로 흥행 ‘태풍’이다. </p>",,,https://www.chosun.com/culture-life/k-culture/2025/12/03/HZSJO2WAGBC23A5SNQWTT4CW5I/
전통춤의 거목 이매방 10주기 추모 공연 열려,https://www.chosun.com/culture-life/performance-arts/2025/12/03/S3KU4HM7P5BINIQKWJIDYGHWZM/,"Tue, 02 Dec 2025 15:41:00 +0000",문화,이태훈 기자,,"<img src=""https://www.chosun.com/resizer/v2/6WKT7MF44RABPAW6VL32JZVGEA.jpg?auth=f31be3ea649d978bf0a4ecd5719deada6af36a4ed7d24ec7a1a2c0c37220f86a&smart=true&width=3888&height=2551"" alt=""생전 이매방 선생의 '승무' 공연 모습. /우봉이매방아트컴퍼니"" height=""2551"" width=""3888""/><p>한국 전통춤의 거목 우봉(宇峰) 이매방(李梅芳·1927~2015) 10주기 추모 공연 ‘나는 이매방이다’가 9·10일 이틀간 서울 광화문 세종문화회관 대극장에서 열린다. 이매방은 국가무형문화재(현 국가무형유산) 승무 및 살풀이춤 보유자로, 한국 전통춤의 원형을 지키면서 예술성과 창조성을 더해 세계적인 수준으로 끌어올린 인물로 꼽힌다.</p>",,,https://www.chosun.com/culture-life/performance-arts/2025/12/03/S3KU4HM7P5BINIQKWJIDYGHWZM/
"‘태풍상사’ 이준호, “힘든 시간에 혼자가 아니라 함께 이겨낼 수 있다는 걸 전해주고 싶었다”",https://www.chosun.com/culture-life/k-culture/2025/12/03/JAHU33OMCVHTFD3G7B3CNNTMDI/,"Wed, 03 Dec 2025 01:36:13 +0000",문화,최보윤 기자,,"<img src=""https://www.chosun.com/resizer/v2/MJSDKMBYMQ2DMOJQMJQWKNBRMU.jpg?auth=3fa901029890cfd4234493fb9ea7b92a725bc7226088167efbebd17a2e140dab&smart=true&width=1500&height=1874"" alt=""배우 이준호 / 사진제공=O3 Collective"" height=""1874"" width=""1500""/><p>다시는 생각하고 싶지 않을 만큼 혹독한 시기는 가끔, 기억 속에 지독하게도 아름답게 각색돼 자리하기도 한다. </p>",,,https://www.chosun.com/culture-life/k-culture/2025/12/03/JAHU33OMCVHTFD3G7B3CNNTMDI/
英美에 한강 처음 알린 편집자서… 영화계가 주목하는 작가로,https://www.chosun.com/culture-life/culture_general/2025/12/03/TMJKJFVSEVAOJGGUSWHCFKVCSE/,"Tue, 02 Dec 2025 15:41:00 +0000",문화,황지윤 기자,,<p>영국 작가 맥스 포터(44)는 영미 문단의 유명 인사다. 올해는 그의 해였다. 그가 쓴 소설 두 편이 영화화됐다. 소설 ‘샤이’는 킬리언 머피가 제작·주연한 넷플릭스 영화 ‘스티브’로 공개됐다. 소설 ‘슬픔은 날개 달린 것’은 영화화 되면서 유명 배우 베네딕트 컴버배치가 주연을 맡았다.</p><p>여기서 끝이 아니다. 영국 부커상 인터내셔널 심사위원장을 맡아 올해 영어로 번역·출간된 해외 소설들을 샅샅이 살피며 점수를 매겼다. 이 상은 최근 몇 년 새 ‘노벨문학상 직행열차’로 불릴 정도로 위상이 높아졌다.</p>,,,https://www.chosun.com/culture-life/culture_general/2025/12/03/TMJKJFVSEVAOJGGUSWHCFKVCSE/
[사설] 한국서 돈 벌고 미국에 숨어 있는 쿠팡 오너의 무책임,https://www.chosun.com/opinion/editorial/2025/12/03/SINMRWHJ5FECDLJGV2KYVBNFFQ/,"Tue, 02 Dec 2025 15:00:00 +0000",오피니언,조선일보,,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/_1DXUlfd1zQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""[사설] 한국서 돈 벌고 미국에 숨어 있는 쿠팡 오너의 무책임 | 이인열 논설위원""></iframe><img src=""https://www.chosun.com/resizer/v2/ED25252UJRJ5THXKZXM4IACYKY.jpg?auth=0e730d10f8ef3fca32134bad87a3960291927678a97eedd3cb5830eeddbd8530&smart=true&width=6000&height=4000"" alt=""2일 서울 여의도 국회에서 열린 과학기술정보방송통신위원회의 쿠팡 개인정보 유출 사고 관련 현안질의에서 이상휘 국민의힘 의원 책상에 김범석 쿠팡 의장의 사진기사 프린트가 놓여 있다./뉴시스"" height=""4000"" width=""6000""/>",https://www.chosun.com/resizer/v2/ED25252UJRJ5THXKZXM4IACYKY.jpg?auth=0e730d10f8ef3fca32134bad87a3960291927678a97eedd3cb5830eeddbd8530&smart=true&width=6000&height=4000,,https://www.chosun.com/opinion/editorial/2025/12/03/SINMRWHJ5FECDLJGV2KYVBNFFQ/
"[팔면봉] 與 의원, 尹 내란 무죄 선고하는 판사 ‘법 왜곡죄’ 처벌할 수 있다고. 외",https://www.chosun.com/opinion/palmyeonbong/2025/12/03/3KU7M4G4QJDJRKBFIM6GA53GXA/,"Tue, 02 Dec 2025 15:10:00 +0000",오피니언,조선일보,,"<p>○與 의원, 尹 내란 무죄 선고하는 판사 ‘법 왜곡죄’ 처벌할 수 있다고. 발상도 놀랍지만 그걸 떠들기까지…</p><p>○12·3 비상계엄 선포 사태 1년. ‘자유민주주의 체제 수호’ 외쳤던 그분, ‘체제 해체의 문’ 열어준 건 알려나.</p>",,,https://www.chosun.com/opinion/palmyeonbong/2025/12/03/3KU7M4G4QJDJRKBFIM6GA53GXA/
[5분 칼럼] 윤석열 재판을 많은 분이 봤으면 하는 이유 ,https://www.chosun.com/opinion/2025/12/03/W7KZLCF3ARFEJEH2WPY4R6SPWU/,"Tue, 02 Dec 2025 21:00:01 +0000",오피니언,조선일보,,"<img src=""https://www.chosun.com/resizer/v2/V74XOO2HI5A67ITBBCUZLWIPUY.jpg?auth=4717d3900d501ed84b3a1fcbc9567e599abe1f591a9b76809aff08fbd7d601da&smart=true&width=2187&height=1517"" alt=""윤석열 전 대통려이 11월 20일 법정에서 증언하고 있다. 윤 전 대통령은 이날 법정에서 여인형 전 방첩사령관에 대해 ""이 자식이 이거 대체 방첩사령관이란 놈이 수사의 시옷자도 모른다""라고 말했다. /sbs 인터넷 캡처"" height=""1517"" width=""2187""/><p><b>◇[정우상 칼럼] 윤석열 재판을 많은 분이 봤으면 하는 이유 </b></p>",,,https://www.chosun.com/opinion/2025/12/03/W7KZLCF3ARFEJEH2WPY4R6SPWU/
"[사설] 계엄 사태 1년, 위헌 尹 단죄 불가피, 민주당도 헌법 지키라",https://www.chosun.com/opinion/editorial/2025/12/03/SA5IXAIEABG5TJWFUW2VWANFSU/,"Tue, 02 Dec 2025 15:20:00 +0000",오피니언,조선일보,,"<p><div data-player-id=""4fc5e1c9-d7ce-420a-a7b0-139e4c663e02""><script src=""//cdn.flowplayer.com/players/a4591207-db67-4f93-83a7-c19387f71f0c/native/flowplayer.async.js"">{""src"":""40b4ef03-cb63-4878-b726-874341d1773a"",""plugins"":[""audio""]}</script></div></p><img src=""https://www.chosun.com/resizer/v2/HEZDSZBTG5SWCZDGGY3WKYRUME.jpg?auth=f55720b8d94fe0a9061fb66a16040b31eca96519a69cdeea41d7977b700c1798&smart=true&width=3413&height=1949"" alt=""비상계엄 사태 1년을 맞아 오는 3일 국회 일대에서 ‘시민대행진’이 열릴 예정이다. 이번 행사는 지난해 민주주의가 위협받았던 상황에서 시민들이 직접 거리로 나서 의사를 표출했던 경험을 다시 한번 환기시키고, 새 정부가 내세운 국정 기조 ‘국민주권주의’를 상징하는 행사로 풀이된다. 사진은 국회 야경에 비상계엄 윤석열 전 대통령 탄핵 집회 레이어 합성. 기사 내용과 무관. /뉴스1 "" height=""1949"" width=""3413""/>",,,https://www.chosun.com/opinion/editorial/2025/12/03/SA5IXAIEABG5TJWFUW2VWANFSU/
"[사설] 목숨 앗은 강압수사, 민주당 뺀 기소, 민중기 특검 범죄적 행태",https://www.chosun.com/opinion/editorial/2025/12/03/OW4II7F5WJAZPOF73KCB3VO6K4/,"Tue, 02 Dec 2025 15:10:00 +0000",오피니언,조선일보,,"<p><div data-player-id=""4fc5e1c9-d7ce-420a-a7b0-139e4c663e02""><script src=""//cdn.flowplayer.com/players/a4591207-db67-4f93-83a7-c19387f71f0c/native/flowplayer.async.js"">{""src"":""c4e11942-c10f-4fa3-ade7-a2f7dc9707ed"",""plugins"":[""audio""]}</script></div></p><img src=""https://www.chosun.com/resizer/v2/GZTDKZBTGFRWGMJRHBRDQZBVME.jpg?auth=132ca3774ce170c3b5428f2740c1ed79456c79dca9f7bc8a78f84d72f0afab0e&smart=true&width=2700&height=1800"" alt=""윤석열 전 대통령의 부인 김건희 여사 의혹 관련 사건을 맡은 민중기 특별검사가 지난 7월 2일 오전 서울 종로구 KT광화문빌딩 웨스트에 마련된 특검 사무실에서 현판 제막을 마친 뒤 발언을 하고 있다. /뉴스1 "" height=""1800"" width=""2700""/>",,,https://www.chosun.com/opinion/editorial/2025/12/03/OW4II7F5WJAZPOF73KCB3VO6K4/
[정우상 칼럼] 윤석열 재판을 많은 분이 봤으면 하는 이유,https://www.chosun.com/opinion/column/2025/12/02/W2P52545CNCQ7HBMURWEGNH5GQ/,"Tue, 02 Dec 2025 14:55:00 +0000",오피니언,정우상 논설위원,,"<p><div data-player-id=""4fc5e1c9-d7ce-420a-a7b0-139e4c663e02""><script src=""//cdn.flowplayer.com/players/a4591207-db67-4f93-83a7-c19387f71f0c/native/flowplayer.async.js"">{""src"":""f87a2be5-5dcb-41eb-8331-b2bd14e3bf6e"",""plugins"":[""audio""]}</script></div></p><img src=""https://www.chosun.com/resizer/v2/V74XOO2HI5A67ITBBCUZLWIPUY.jpg?auth=4717d3900d501ed84b3a1fcbc9567e599abe1f591a9b76809aff08fbd7d601da&smart=true&width=2187&height=1517"" alt=""윤석열 전 대통려이 11월 20일 법정에서 증언하고 있다. 윤 전 대통령은 이날 법정에서 여인형 전 방첩사령관에 대해 ""이 자식이 이거 대체 방첩사령관이란 놈이 수사의 시옷자도 모른다""라고 말했다. /sbs 인터넷 캡처"" height=""1517"" width=""2187""/>",https://www.chosun.com/resizer/v2/SOMIMPXPLBHFBBWXPQ4RWAUAXI.png?auth=6a8cd6b1816418d732577896be6e9aa7c46168f0a2effbab31a18ed8c9b79f54&smart=true&width=3100&height=2209,,https://www.chosun.com/opinion/column/2025/12/02/W2P52545CNCQ7HBMURWEGNH5GQ/
[김준의 맛과 섬] [268] 여수 금오도 서대회무침 백반 ,https://www.chosun.com/opinion/specialist_column/2025/12/02/F3FYCSIZQBHCHHDA7B3GEQ4UZU/,"Tue, 02 Dec 2025 14:40:00 +0000",오피니언,김준 전남대 학술연구교수,,"<p><div data-player-id=""4fc5e1c9-d7ce-420a-a7b0-139e4c663e02""><script src=""//cdn.flowplayer.com/players/a4591207-db67-4f93-83a7-c19387f71f0c/native/flowplayer.async.js"">{""src"":""ecc7b3a9-0730-4641-a44c-9bde3fffde89"",""plugins"":[""audio""]}</script></div></p><img src=""https://www.chosun.com/resizer/v2/2O2PAGYFXFDWJJWJMRZS4DOBZA.JPG?auth=183dbd7205407b17cbab6b8aa497e4d4248520aafde6014f24aa7ac678746054&smart=true&width=3709&height=2473"" alt=""서대회무침 백반."" height=""2473"" width=""3709""/>",https://www.chosun.com/resizer/v2/2O2PAGYFXFDWJJWJMRZS4DOBZA.JPG?auth=183dbd7205407b17cbab6b8aa497e4d4248520aafde6014f24aa7ac678746054&smart=true&width=3709&height=2473,,https://www.chosun.com/opinion/specialist_column/2025/12/02/F3FYCSIZQBHCHHDA7B3GEQ4UZU/
[만물상] ‘긁’,https://www.chosun.com/opinion/manmulsang/2025/12/02/F7NV5XEXLVEX3PSN4VT4GGKXTE/,"Tue, 02 Dec 2025 11:27:14 +0000",오피니언,어수웅 논설위원,,"<p><div data-player-id=""4fc5e1c9-d7ce-420a-a7b0-139e4c663e02""><script src=""//cdn.flowplayer.com/players/a4591207-db67-4f93-83a7-c19387f71f0c/native/flowplayer.async.js"">{""src"":""5fc7195e-8119-484c-a57e-8b6b3906b574"",""plugins"":[""audio""]}</script></div></p><img src=""https://www.chosun.com/resizer/v2/IQ7T6NLNANH5PC2E4KUJIYOLMI.png?auth=5c324613967a31068c6af07669423bca54f596afdfbe59efdce4c71811e58ea9&smart=true&width=591&height=354"" alt=""일러스트=박상훈"" height=""354"" width=""591""/>",,,https://www.chosun.com/opinion/manmulsang/2025/12/02/F7NV5XEXLVEX3PSN4VT4GGKXTE/
[태평로] 국박에서 만난 리먼家의 아메리칸 드림,https://www.chosun.com/opinion/taepyeongro/2025/12/02/FU6TYRNOBFAVRFDEZLII2JKH5A/,"Tue, 02 Dec 2025 14:39:00 +0000",오피니언,김태훈 논설위원,,"<p><div data-player-id=""4fc5e1c9-d7ce-420a-a7b0-139e4c663e02""><script src=""//cdn.flowplayer.com/players/a4591207-db67-4f93-83a7-c19387f71f0c/native/flowplayer.async.js"">{""src"":""4fb1b82a-414f-4a1f-9bd1-aac5e5b69c38"",""plugins"":[""audio""]}</script></div></p><img src=""https://www.chosun.com/resizer/v2/KTRFRQYIHNC2BBUIEVZGT7X3CA.jpg?auth=729ed248ddf48f377c0efd42c52cbc4d9ae3ed569f3bec2962cd3aefdfb67d41&smart=true&width=5380&height=3084"" alt=""2025년 11월 19일 오후 '인상주의에서 초기 모더니즘까지, 빛을 수집한 사람들'-메트로폴리탄박물관 로버트 리먼 컬렉션' 특별전이 열린 서울 용산구 국립중앙박물관 특별전시실이 관람객들로 붐비고 있다. /장경식 기자"" height=""3084"" width=""5380""/>",https://www.chosun.com/resizer/v2/UG76WQNNOZCD7OQLCTNQWDAHKU.png?auth=01e8c2a7df1c415a07813d33c5deda7a6a9ea5af85fe349c9543d783430146d6&smart=true&width=500&height=500,,https://www.chosun.com/opinion/taepyeongro/2025/12/02/FU6TYRNOBFAVRFDEZLII2JKH5A/
[김도훈의 엑스레이] [98] 연말엔 ‘에르메스’를 사겠다,https://www.chosun.com/opinion/specialist_column/2025/12/02/TSZXHSC4N5DO3BUJ5J45XEEVSY/,"Tue, 02 Dec 2025 14:37:00 +0000",오피니언,김도훈 문화칼럼니스트,,"<p><div data-player-id=""4fc5e1c9-d7ce-420a-a7b0-139e4c663e02""><script src=""//cdn.flowplayer.com/players/a4591207-db67-4f93-83a7-c19387f71f0c/native/flowplayer.async.js"">{""src"":""b1151ed8-f7af-4271-87f0-0f553662c452"",""plugins"":[""audio""]}</script></div></p><img src=""https://www.chosun.com/resizer/v2/5UZHJ6RAOZBTVEHLZYTE6OYMUY.png?auth=81de9785bf4c3f20c9772170a51eeee7001602eba74e36ff089c44c8ea9aaf8d&smart=true&width=1508&height=1509"" alt=""에르메스 쿠션. /에르메스"" height=""1509"" width=""1508""/>",https://www.chosun.com/resizer/v2/DIUA6EVV7ZGFVLGMJIFKGO7KRU.png?auth=261356bd06ea342ad294ae2f3d07a8266a94f4cbcf7ebb456ea4c2a1801b8352&smart=true&width=500&height=500,,https://www.chosun.com/opinion/specialist_column/2025/12/02/TSZXHSC4N5DO3BUJ5J45XEEVSY/
"‘삼성 복귀’ 최형우, KIA·삼성 팬에 진심 담은 자필 편지",https://www.chosun.com/sports/2025/12/03/JS7YI4V4GZDNNEK5ZGBGCMCOQE/,"Wed, 03 Dec 2025 08:00:31 +0000",스포츠,김희준,,"<img src=""https://www.chosun.com/resizer/v2/MJRTKNZSHAZDEMBZGE3DCOBSGA.jpg?auth=3ad2078e3d25ddada17fe9fdb17ce55e5e8135e7f218f110bbddfffef367a250&smart=true&width=720&height=539"" alt=""최형우"" height=""539"" width=""720""/><p>KIA 타이거즈에서 9시즌을 뛰고 친정팀 삼성 라이온즈로 복귀하는 최형우가 양 팀 팬들에게 자필 편지로 진심을 전했다.</p>",https://www.chosun.com/resizer/v2/MJRTKNZSHAZDEMBZGE3DCOBSGA.jpg?auth=3ad2078e3d25ddada17fe9fdb17ce55e5e8135e7f218f110bbddfffef367a250&smart=true&width=720&height=539,,https://www.chosun.com/sports/2025/12/03/JS7YI4V4GZDNNEK5ZGBGCMCOQE/
“개판 오분 전” 송성문 일침에 이정후까지 가세 “간절함이 없다”...도대체 키움에 무슨 일이?,https://www.chosun.com/sports/baseball/2025/12/03/GA4WCODGMFTGMNZQGM4DQMBRMU/,"Wed, 03 Dec 2025 07:50:00 +0000",스포츠,스포츠조선,,"<img src=""https://www.chosun.com/resizer/v2/HA4TSNRWMFTGKNBYGVRWIOLEHA.jpg?auth=0457677c44cd836bf7b83fb05cf2e21c313c047384e1eae4d5052451a44af1c5&smart=true&width=700&height=383"" alt=""2025 K-BASEBALL SERIES 대한민국과 체코의 평가전이 8일 고척스카이돔에서 열렸다. 이정후가 팬들에게 사인을 해주고 있다. 고척=박재만 기자 pjm@sportschosun.com/2025.11.08/"" height=""383"" width=""700""/><p>“개판 오분 전이다.”</p>",https://www.chosun.com/resizer/v2/K6VPGHWNFRCJVNRSI66W5AFQ3A.jpg?auth=866d979f9580de2c8fb18df545b25d658952e22f22c8c9da15b3f74e700e4c2b&smart=true&width=457&height=257,,https://www.chosun.com/sports/baseball/2025/12/03/GA4WCODGMFTGMNZQGM4DQMBRMU/
손흥민도 먹던데.. 축구 선수들이 경기 중 '에너지 젤' 먹는 과학적인 이유,https://www.chosun.com/sports/world-football/2025/12/03/GFSWGMDDG4YTIMZQGBSTOZDDGY/,"Wed, 03 Dec 2025 07:51:00 +0000",스포츠,OSEN,"[OSEN=강필주 기자] 손흥민(33, LAFC)을 비롯해 많은 축구 선수들이 경기 중 에너지 젤을 섭취하는 모습이 자주 포착됐다. 전문가들은&nbsp;현대 축구의 강도와 일정 속에서 '경기 중 젤 섭취는 필수적'이라고 설명하고 있다.&nbsp;스포츠 전문 '디 애슬레틱'은 3일(한국시간) '왜 축구 선수들은 경기 중 에너지 젤을 먹을까'라는 제목의 기사를","<img src=""https://www.chosun.com/resizer/v2/GQYGKOLCGU3TGMRTHFRWEMLBMQ.jpg?auth=d4449a96b1a0d7b4ba81c19838c76251886f4f1baece459381925850ea95695a&smart=true&width=650&height=513"" alt="""" height=""513"" width=""650""/><p>[OSEN=강필주 기자] 손흥민(33, LAFC)을 비롯해 많은 축구 선수들이 경기 중 에너지 젤을 섭취하는 모습이 자주 포착됐다. 전문가들은&nbsp;현대 축구의 강도와 일정 속에서 '경기 중 젤 섭취는 필수적'이라고 설명하고 있다.&nbsp;</p>",https://www.chosun.com/resizer/v2/GQYGKOLCGU3TGMRTHFRWEMLBMQ.jpg?auth=d4449a96b1a0d7b4ba81c19838c76251886f4f1baece459381925850ea95695a&smart=true&width=650&height=513,,https://www.chosun.com/sports/world-football/2025/12/03/GFSWGMDDG4YTIMZQGBSTOZDDGY/
"반카WADA회장""'약물X기술도핑' 위험한 인핸스드 게임 반대...참가선수 도핑검사 강화"" 부산WADA 총회 뜨거운 화두",https://www.chosun.com/sports/sports_general/2025/12/03/MZRDAOBUGYYGGZDDMUZDINBXGY/,"Wed, 03 Dec 2025 07:43:48 +0000",스포츠,스포츠조선,"[부산=스포츠조선 전영지 기자]""인핸스드 게임(Enhanced Games)에 대한 우리의 입장은 명확하다. 반대한다."" 위톨드 반카 세계도핑방지기구(WADA) 회장이 3일 부산 벡스코에서 열린 2025년 제6차 세계도핑방지기구(WADA) 총회 공식 기자회견에서 논란의 인핸스드 게임스에 대한 반대 의사를 재차 천명했다. 인핸스드 게임스는 '과학으로 스포츠를 ","<img src=""https://www.chosun.com/resizer/v2/GQ3DIMJWMJRWMYLCMRQTCNTBMM.jpg?auth=43fab3789c896ecb4cc9b2a298458f7ccec827c0567e6920f595aceb9fd89097&smart=true&width=700&height=466"" alt=""위톨드 반카 세계도핑방지기구(WADA) 회장이  3 일 부산 벡스코에서 열린 총회 공식 기자회견에서 라이언 피니 선수위원장, 양양 WADA 부회장, 올리비에 니글리 사무총장 등과 함께 취재진의 질의에 답변하고 있다. 사진제공=KADA"" height=""466"" width=""700""/><p>[부산=스포츠조선 전영지 기자]""인핸스드 게임(Enhanced Games)에 대한 우리의 입장은 명확하다. 반대한다.""</p>",https://www.chosun.com/resizer/v2/GQ3DIMJWMJRWMYLCMRQTCNTBMM.jpg?auth=43fab3789c896ecb4cc9b2a298458f7ccec827c0567e6920f595aceb9fd89097&smart=true&width=700&height=466,,https://www.chosun.com/sports/sports_general/2025/12/03/MZRDAOBUGYYGGZDDMUZDINBXGY/
"류현진·김도영 합류, 김서현 제외…2026 WBC 1차 캠프 명단 확정",https://www.chosun.com/sports/2025/12/03/GQSRK63KYFGMTNIYFTYPXC366E/,"Wed, 03 Dec 2025 07:38:26 +0000",스포츠,박윤서,,"<img src=""https://www.chosun.com/resizer/v2/3OEC32664SYB4PMEQO4FREIT4Y.jpg?auth=5413d9efab98373b0da0cfc272475381beb9e9bbbdd4dafebef3db3a7f7ef675&smart=true&width=720&height=490"" alt=""구원 등판한 한화 류현진"" height=""490"" width=""720""/><p>국제대회 경험이 풍부한 베테랑 투수 류현진(한화 이글스)과 지난해 KBO리그 최우수선수(MVP)를 차지한 김도영(KIA 타이거즈)이 2026 월드베이스볼클래식(WBC)을 대비한 1차 캠프에 합류한다.</p>",https://www.chosun.com/resizer/v2/5UTZXVG7HRD5LEZ5MQB2IM2N5Q.jpg?auth=5c113d8111c747c46251783868451fad509359c5888f5befa1cfa34303f8a88d&smart=true&width=576&height=324,,https://www.chosun.com/sports/2025/12/03/GQSRK63KYFGMTNIYFTYPXC366E/
